DATAFLOW,LAST UPDATE,freq,nace_r1,wstatus,worktime,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Estonia,2006-Q3,40.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Estonia,2006-Q4,39.9,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Estonia,2007-Q1,40.0,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Estonia,2007-Q2,40.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Estonia,2007-Q3,40.0,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Estonia,2007-Q4,39.5,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Estonia,2008-Q1,39.3,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Estonia,2008-Q2,39.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Estonia,2008-Q3,40.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Estonia,2008-Q4,38.4,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,1998-Q1,40.4,b,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,1998-Q2,41.8,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,1998-Q3,43.3,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,1998-Q4,40.5,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,1999-Q1,40.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,1999-Q2,42.3,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,1999-Q3,43.7,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,1999-Q4,41.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2000-Q1,41.3,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2000-Q2,42.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2000-Q3,42.7,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2000-Q4,42.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2001-Q1,41.8,b,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2001-Q2,42.2,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2001-Q3,42.9,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2001-Q4,42.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2002-Q1,41.0,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2002-Q2,42.0,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2002-Q3,42.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2002-Q4,41.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2003-Q1,41.3,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2003-Q2,42.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2003-Q3,42.8,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2003-Q4,41.4,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2004-Q1,40.3,b,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2004-Q2,42.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2004-Q3,43.2,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2004-Q4,41.8,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2005-Q1,41.1,b,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2005-Q2,41.9,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2005-Q3,42.9,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2005-Q4,41.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2006-Q1,41.2,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2006-Q2,41.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2006-Q3,42.5,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2006-Q4,41.3,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2007-Q1,40.7,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2007-Q2,40.9,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2007-Q3,42.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2007-Q4,41.0,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2008-Q1,40.2,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2008-Q2,41.0,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2008-Q3,42.3,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Greece,2008-Q4,40.8,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,1998-Q1,38.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,1998-Q2,38.5,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,1998-Q3,40.0,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,1998-Q4,38.2,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,1999-Q1,38.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,1999-Q2,39.5,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,1999-Q3,40.0,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,1999-Q4,37.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2000-Q1,39.4,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2000-Q2,38.4,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2000-Q3,39.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2000-Q4,37.4,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2001-Q1,39.2,b,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2001-Q2,38.3,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2001-Q3,39.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2001-Q4,37.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2002-Q1,38.0,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2002-Q2,38.5,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2002-Q3,39.5,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2002-Q4,38.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2003-Q1,38.2,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2003-Q2,37.7,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2003-Q3,39.3,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2003-Q4,38.2,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2004-Q1,38.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2004-Q2,38.3,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2004-Q3,39.3,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2004-Q4,37.2,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2005-Q1,38.1,b,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2005-Q2,39.3,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2005-Q3,39.4,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2005-Q4,38.0,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2006-Q1,38.8,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2006-Q2,38.3,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2006-Q3,39.2,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2006-Q4,37.9,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2007-Q1,38.8,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2007-Q2,38.2,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2007-Q3,39.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2007-Q4,37.7,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2008-Q1,37.7,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2008-Q2,38.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2008-Q3,39.0,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Spain,2008-Q4,38.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,1998-Q1,38.5,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,1998-Q2,37.8,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,1998-Q3,39.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,1998-Q4,38.9,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,1999-Q1,38.4,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,1999-Q2,37.5,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,1999-Q3,39.2,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,1999-Q4,37.0,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2000-Q1,37.6,b,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2000-Q2,36.8,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2000-Q3,38.9,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2000-Q4,37.3,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2001-Q1,37.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2001-Q2,36.4,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2001-Q3,38.9,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2001-Q4,37.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2002-Q1,36.7,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2002-Q2,36.8,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2002-Q3,38.7,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2002-Q4,36.9,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2003-Q1,36.7,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2003-Q2,36.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2003-Q3,38.7,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2003-Q4,37.2,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2004-Q1,36.7,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2004-Q2,36.5,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2004-Q3,38.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2004-Q4,36.8,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2005-Q1,36.1,b,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2005-Q2,37.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2005-Q3,38.4,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2005-Q4,36.7,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2006-Q1,37.0,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2006-Q2,36.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2006-Q3,38.3,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2006-Q4,36.4,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2007-Q1,36.9,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2007-Q2,35.8,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2007-Q3,38.4,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2007-Q4,36.4,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2008-Q1,35.8,b,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2008-Q2,36.9,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2008-Q3,38.2,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Finland,2008-Q4,36.5,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,France,1998-Q1,39.3,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,France,1999-Q1,38.9,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,France,2000-Q1,38.5,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,France,2001-Q1,38.1,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,France,2002-Q1,37.6,,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,France,2003-Q1,36.8,b,
ESTAT:LFSQ_EWHANA(1.0),14/02/23 23:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,France,2003-Q2,35.3,,
